Experiment,User_ID,Turn,Q_orig,V_state,Advantage,Progress,H_state,H_action,Dissonance,Delta_H_state,Delta_H_action,S_Trend,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B,persona_283,6,0.0,0.2,-0.25,-0.6000000000000001,0.5634571357444716,0.08496030993424485,0.4784968258102268,0.06133585096164418,0.0699223930927892,-0.008586542131145028,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,7,0.0,0.4,-0.5,0.2,0.5432666150769216,0.3646638363331209,0.17860277874380076,-0.020190520667550005,0.279703526398876,-0.29989404706642603,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,8,0.0,0.4,-0.5,0.0,0.5580966878629585,0.15647696525776442,0.4016197226051941,0.014830072786036874,-0.20818687107535647,0.22301694386139334,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,9,0.0,0.2,-0.25,-0.2,0.525716018739793,0.0028665514750356997,0.5228494672647573,-0.032380669123165506,-0.15361041378272872,0.12122974465956321,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,10,0.0,0.2,-0.25,0.0,0.5437575343882701,0.24619897467771754,0.29755855971055256,0.018041515648477113,0.24333242320268184,-0.22529090755420472,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_296,2,0.0,0.2,-0.25,0.0,0.5456213126485833,0.38350922722921615,0.1621120854193671,0.0,0.0,0.0,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_296,3,0.0,0.4,-0.5,0.2,0.5270315430185067,0.45066243534547995,0.07636910767302679,-0.018589769630076525,0.0671532081162638,-0.08574297774634032,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,4,0.0,0.0,0.0,-0.4,0.5599844411738394,0.057905758994608036,0.5020786821792314,0.032952898155332644,-0.3927566763508719,0.42570957450620456,Foot in the Door,Action Facilitation,Self Pity,Defensive
Qwen3-8B,persona_296,5,0.0,0.0,0.0,0.0,0.3636811054321668,0.0031688067865829005,0.36051229864558393,-0.19630333574167258,-0.05473695220802514,-0.14156638353364745,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_296,6,0.0,0.0,0.0,0.0,0.5420912103563977,0.007145916282305663,0.5349452940740921,0.17841010492423093,0.003977109495722763,0.17443299542850815,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_296,7,0.0,0.0,0.0,0.0,0.5493088310263134,0.1642328922282654,0.385075938798048,0.007217620669915714,0.15708697594595974,-0.14986935527604403,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,8,0.0,0.0,0.0,0.0,0.47723981243792807,0.0024854420774440334,0.474754370360484,-0.07206901858838538,-0.16174745015082137,0.08967843156243599,Credibility Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_296,9,0.0,0.0,0.0,0.0,0.5607184581623778,0.09004842025292126,0.4706700379094565,0.08347864572444968,0.08756297817547723,-0.004084332451027545,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_296,10,0.0,0.0,0.0,0.0,0.5033375878637466,0.39367719172593063,0.10966039613781597,-0.05738087029863115,0.3036287714730094,-0.3610096417716405,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,2,0.0,0.2,-0.25,0.0,0.4878385287491365,0.05191647115331463,0.4359220575958219,0.0,0.0,0.0,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_117,3,0.0,0.0,0.0,-0.2,0.4309566227898566,0.4660726842002139,-0.035116061410357335,-0.056881905959279944,0.4141562130468993,-0.47103811900617926,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_117,4,0.0,0.0,0.0,0.0,0.4075222459406632,0.25162290466902576,0.15589934127163746,-0.02343437684919336,-0.21444977953118816,0.1910154026819948,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_117,5,0.0,0.2,-0.25,0.2,0.5047322756839306,0.08391036004953083,0.4208219156343998,0.09721002974326742,-0.16771254461949492,0.26492257436276234,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,6,0.0,0.0,0.0,-0.2,0.42566867507359024,0.1152824332107299,0.31038624186286035,-0.0790636006103404,0.03137207316119907,-0.11043567377153947,Personal Story,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_117,7,0.0,0.0,0.0,0.0,0.5618537124585922,0.12106142992317857,0.4407922825354136,0.13618503738500193,0.005778996712448678,0.13040604067255324,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,8,0.0,0.0,0.0,0.0,0.5101966664304336,0.13162835742367576,0.37856830900675786,-0.05165704602815857,0.010566927500497189,-0.06222397352865576,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,9,0.0,0.0,0.0,0.0,0.5496049219486442,0.0923173403357597,0.4572875816128845,0.03940825551821059,-0.03931101708791607,0.07871927260612666,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_117,10,0.0,0.0,0.0,0.0,0.4673871577879089,0.0030096158826989493,0.46437754190520997,-0.08221776416073528,-0.08930772445306075,0.007089960292325462,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,2,1.0,0.6,0.5,0.0,0.2765790320331825,0.2533424616245086,0.02323657040867394,0.0,0.0,0.0,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_58,3,1.0,0.6,0.5,0.0,0.2529179705757683,0.18120159956214296,0.07171637101362535,-0.0236610614574142,-0.07214086206236561,0.04847980060495141,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,4,1.0,0.4,0.75,-0.19999999999999996,0.255927621561559,0.32567310114688497,-0.06974547958532595,0.0030096509857907017,0.144471501584742,-0.1414618505989513,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_58,5,1.0,0.4,0.75,0.0,0.3516265219626687,0.23035066653379016,0.12127585542887853,0.09569890040110968,-0.09532243461309481,0.19102133501420449,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,6,1.0,0.4,0.75,0.0,0.3177306910510357,0.20909539954605372,0.10863529150498197,-0.03389583091163301,-0.021255266987736443,-0.012640563923896564,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,2,0.0,0.6,-0.75,0.0,0.3565945938448009,0.157205851771994,0.1993887420728069,0.0,0.0,0.0,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_13,3,0.0,0.2,-0.25,-0.39999999999999997,0.17626331217619115,0.1617857218473144,0.014477590328876744,-0.18033128166860976,0.0045798700753204025,-0.18491115174393016,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,4,0.0,0.0,0.0,-0.2,0.2572428530937273,0.32032055088047845,-0.06307769778675115,0.08097954091753615,0.15853482903316404,-0.0775552881156279,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,5,0.0,0.0,0.0,0.0,0.2656661760545179,0.17201497782714611,0.0936511982273718,0.008423322960790625,-0.14830557305333233,0.15672889601412296,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,6,0.0,0.0,0.0,0.0,0.23952614212896314,0.3661758388927147,-0.12664969676375157,-0.02614003392555478,0.1941608610655686,-0.22030089499112337,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,7,0.0,0.0,0.0,0.0,0.27864038827661847,0.20921307340592052,0.06942731487069795,0.039114246147655324,-0.1569627654867942,0.19607701163444952,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,8,0.0,0.0,0.0,0.0,0.24611264668446103,0.23059905972856948,0.015513586955891556,-0.03252774159215743,0.02138598632264896,-0.05391372791480639,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,9,0.0,0.2,-0.25,0.2,0.3384413557091642,0.25969808713334946,0.07874326857581476,0.09232870902470319,0.029099027404779987,0.0632296816199232,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,10,0.0,0.0,0.0,-0.2,0.19838730639548754,0.21320438594094182,-0.014817079545454276,-0.14005404931367668,-0.046493701192407644,-0.09356034812126904,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_280,2,1.0,0.6,0.5,0.0,0.2943800295946779,0.21501745880716389,0.07936257078751402,0.0,0.0,0.0,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_280,3,1.0,0.8,0.25,0.20000000000000007,0.08483542821819251,0.13772587051643911,-0.052890442298246604,-0.2095446013764854,-0.07729158829072477,-0.13225301308576062,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,4,1.0,1.0,0.0,0.19999999999999996,0.21302985201887564,0.20182703054116038,0.011202821477715258,0.12819442380068313,0.06410116002472127,0.06409326377596186,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,5,1.0,1.0,0.0,0.0,0.2763733911553698,0.19631416074424313,0.08005923041112667,0.06334353913649415,-0.005512869796917258,0.06885640893341141,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,2,0.0,0.6,-0.75,0.0,0.3411208392380525,0.23322365953408933,0.10789717970396315,0.0,0.0,0.0,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,3,0.0,0.0,0.0,-0.6,0.19793069820029804,0.12090310971254499,0.07702758848775305,-0.14319014103775443,-0.11232054982154434,-0.030869591216210093,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_45,4,0.0,0.0,0.0,0.0,0.24160864345010372,0.155903219492004,0.08570542395809971,0.04367794524980567,0.03500010977945901,0.00867783547034666,Credibility Appeal,Core Persuasion,Source Derogation,Offensive
Qwen3-8B-Thinking,persona_45,5,0.0,0.4,-0.5,0.4,0.277305569778692,0.04992877711729788,0.2273767926613941,0.03569692632858826,-0.10597444237470613,0.1416713687032944,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,6,0.0,0.2,-0.25,-0.2,0.3079155627246372,0.4808622253805207,-0.1729466626558835,0.03060999294594524,0.43093344826322283,-0.4003234553172776,Personal Story,Core Persuasion,Self Pity,Defensive
Qwen3-8B-Thinking,persona_45,7,0.0,0.0,0.0,-0.2,0.28866096549527953,0.028180231425790268,0.26048073406948924,-0.019254597229357684,-0.4526819939547304,0.4334273967253727,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_45,8,0.0,0.2,-0.25,0.2,0.22260894503107612,2.2471554884661608e-05,0.22258647347619145,-0.06605202046420341,-0.028157759870905606,-0.03789426059329781,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,9,0.0,0.6,-0.75,0.39999999999999997,0.29769055901574076,0.2254464724722272,0.07224408654351355,0.07508161398466465,0.22542400091734255,-0.1503423869326779,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,10,0.0,0.2,-0.25,-0.39999999999999997,0.36601842206857443,0.026133097455218718,0.33988532461335574,0.06832786305283367,-0.1993133750170085,0.2676412380698422,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_16,2,0.0,0.0,0.0,0.0,0.2785088508530597,0.21091697070592164,0.06759188014713807,0.0,0.0,0.0,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_16,3,0.0,0.2,-0.25,0.2,0.2756273528933907,0.1445969802664622,0.1310303726269285,-0.0028814979596690216,-0.06631999043945944,0.06343849247979041,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_16,4,0.0,0.4,-0.5,0.2,0.247893835559659,0.20905881450291755,0.03883502105674144,-0.027733517333731694,0.06446183423645535,-0.09219535157018705,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_16,5,0.0,0.4,-0.5,0.0,0.21395490942702555,0.0001203259906267669,0.21383458343639877,-0.03393892613263344,-0.20893848851229077,0.17499956237965733,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_16,6,0.0,0.6,-0.75,0.19999999999999996,0.2261859657046072,0.2436904614332177,-0.017504495728610514,0.012231056277581642,0.24357013544259093,-0.2313390791650093,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_16,7,0.0,0.8,-1.0,0.20000000000000007,0.25754000878792077,0.25236924283329276,0.005170765954628009,0.031354043083313576,0.008678781400075053,0.022675261683238523,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_16,8,0.0,0.6,-0.75,-0.20000000000000007,0.25374699897771763,0.00014385177172052447,0.2536031472059971,-0.0037930098102031407,-0.2522253910615722,0.24843238125136907,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_16,9,0.0,0.0,0.0,-0.6,0.23169156917984235,0.0030343429178821893,0.22865722626196017,-0.02205542979787528,0.0028904911461616646,-0.024945920944036946,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_16,10,0.0,0.0,0.0,0.0,0.282814607488449,0.2903431000853521,-0.00752849259690308,0.05112303830860665,0.2873087571674699,-0.23618571885886325,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_48,2,1.0,0.8,0.25,0.0,0.29978699580510565,0.228743430871818,0.07104356493328765,0.0,0.0,0.0,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_48,3,1.0,0.6,0.5,-0.20000000000000007,0.21886548118433832,0.2548095723468167,-0.0359440911624784,-0.08092151462076733,0.026066141474998722,-0.10698765609576605,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_48,4,1.0,1.0,0.0,0.4,0.2835518990352735,0.3990775257233509,-0.11552562668807742,0.06468641785093518,0.1442679533765342,-0.07958153552559902,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_112,2,0.0,0.6,-0.75,0.0,0.2992118371304717,0.004555347970856695,0.294656489159615,0.0,0.0,0.0,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_112,3,0.0,0.4,-0.5,-0.19999999999999996,0.19762956643724267,0.16705940972140917,0.03057015671583349,-0.10158227069322906,0.1625040617505525,-0.26408633244378155,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_112,4,0.0,0.0,0.0,-0.4,0.2949149853052984,0.3226858585476862,-0.027770873242387806,0.09728541886805575,0.15562644882627705,-0.0583410299582213,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_112,5,0.0,0.6,-0.75,0.6,0.17312629238136085,0.26786907823695194,-0.0947427858555911,-0.12178869292393757,-0.05481678031073428,-0.06697191261320329,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_112,6,0.0,0.6,-0.75,0.0,0.2829527120344154,0.0016263989910979063,0.2813263130433175,0.10982641965305456,-0.26624267924585404,0.3760690988989086,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_112,7,0.0,0.8,-1.0,0.20000000000000007,0.24936555658907492,0.3424665882701451,-0.09310103168107017,-0.033587155445340494,0.3408401892790472,-0.37442734472438766,Credibility Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_112,8,0.0,0.8,-1.0,0.0,0.2827550830792973,4.980590377500234e-05,0.2827052771755223,0.03338952649022239,-0.3424167823663701,0.3758063088565925,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_112,9,0.0,0.8,-1.0,0.0,0.305883269666536,0.0004633697403133463,0.30541989992622265,0.023128186587238697,0.00041356383653834395,0.022714622750700353,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_112,10,0.0,0.4,-0.5,-0.4,0.3306648583119056,0.020746231264640938,0.3099186270472647,0.024781588645369612,0.02028286152432759,0.004498727121042021,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_14,2,0.0,0.4,-0.5,0.0,0.2552857205878866,0.2326857362170326,0.02259998437085403,0.0,0.0,0.0,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_14,3,0.0,0.6,-0.75,0.19999999999999996,0.29652358245417376,0.23470156276174053,0.06182201969243323,0.04123786186628714,0.0020158265447079438,0.039222035321579196,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_14,4,0.0,0.2,-0.25,-0.39999999999999997,0.17019070017587645,0.11072212704878573,0.059468573127090724,-0.1263328822782973,-0.1239794357129548,-0.002353446565342504,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_14,5,0.0,0.4,-0.5,0.2,0.2832417092125703,0.19351126841533012,0.08973044079724019,0.11305100903669385,0.08278914136654439,0.03026186767014946,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_14,6,0.0,0.8,-1.0,0.4,0.32315108432098244,0.27594343401084603,0.047207650310136406,0.03990937510841214,0.08243216559551592,-0.04252279048710378,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_14,7,0.0,0.8,-1.0,0.0,0.3121866013950897,0.00010948459960235987,0.31207711679548733,-0.010964482925892749,-0.2758339494112437,0.2648694664853509,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_14,8,0.0,0.8,-1.0,0.0,0.26761184134572213,0.014573531671351787,0.25303830967437035,-0.04457476004936756,0.014464047071749428,-0.05903880712111698,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_14,9,0.0,0.0,0.0,-0.8,0.39647845737241055,9.118030621990156e-05,0.39638727706619065,0.12886661602668842,-0.014482351365131886,0.1433489673918203,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_14,10,0.0,0.0,0.0,0.0,0.30922037519191853,0.00020321934873566015,0.30901715584318284,-0.08725808218049202,0.00011203904251575859,-0.08737012122300779,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_288,2,1.0,0.4,0.75,0.0,0.25098767076263084,0.255024385997041,-0.004036715234410182,0.0,0.0,0.0,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_288,3,1.0,0.4,0.75,0.0,0.1536959024570277,0.11260186011229455,0.04109404234473314,-0.09729176830560315,-0.14242252588474646,0.04513075757914331,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_288,4,1.0,0.4,0.75,0.0,0.268178806137933,0.24359647819600985,0.024582327941923138,0.1144829036809053,0.13099461808371532,-0.016511714402810018,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_288,5,1.0,0.8,0.25,0.4,0.20044873391714135,0.20039029842026898,5.843549687237215e-05,-0.06773007222079164,-0.04320617977574087,-0.024523892445050766,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_288,6,1.0,1.0,0.0,0.19999999999999996,0.34051837092280596,0.01755682373095467,0.3229615471918513,0.1400696370056646,-0.18283347468931432,0.32290311169497893,Self Modeling,Action Facilitation,Self Pity,Defensive
Qwen3-8B-Thinking,persona_288,7,1.0,0.4,0.75,-0.6,0.27644436861212307,0.25316308736423676,0.02328128124788631,-0.06407400231068289,0.23560626363328208,-0.29968026594396496,Logical Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_288,8,1.0,0.8,0.25,0.4,0.2850829238948004,7.063169756526157e-05,0.2850122921972351,0.008638555282677318,-0.2530924556666715,0.2617310109493488,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_288,9,1.0,0.8,0.25,0.0,0.2171001731850226,0.3909632828915415,-0.1738631097065189,-0.0679827507097778,0.3908926511939762,-0.458875401903754,Logical Appeal,Core Persuasion,Self-assertion,Offensive
Qwen3-8B-Thinking,persona_113,2,1.0,0.8,0.25,0.0,0.35933705589269826,0.24554081946711392,0.11379623642558434,0.0,0.0,0.0,Emotion Appeal,Core Persuasion,Self Pity,Defensive
Qwen3-8B-Thinking,persona_113,3,1.0,1.0,0.0,0.19999999999999996,0.24170530055567999,0.16517004013234926,0.07653526042333073,-0.11763175533701828,-0.08037077933476466,-0.037260976002253615,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_113,4,1.0,0.4,0.75,-0.6,0.2866744481551987,0.21250369194603386,0.07417075620916486,0.04496914759951873,0.047333651813684596,-0.002364504214165869,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,5,1.0,1.0,0.0,0.6,0.3343863081643416,0.0011396762372778962,0.3332466319270637,0.047711860009142903,-0.21136401570875596,0.25907587571789886,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,2,0.0,0.0,0.0,0.0,0.2785088508530597,0.21091697070592164,0.06759188014713807,0.0,0.0,0.0,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,3,0.0,0.4,-0.5,0.4,0.15627203846989976,0.17684599508161614,-0.020573956611716376,-0.12223681238315995,-0.0340709756243055,-0.08816583675885445,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,4,0.0,0.6,-0.75,0.19999999999999996,0.2581692754499971,0.1485408623994339,0.10962841305056323,0.10189723698009737,-0.028305132682182238,0.1302023696622796,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,5,0.0,0.4,-0.5,-0.19999999999999996,0.19274249376206304,0.27570312344146725,-0.08296062967940421,-0.06542678168793409,0.12716226104203335,-0.19258904272996744,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,6,0.0,0.2,-0.25,-0.2,0.2906195722081528,0.29487090160260926,-0.004251329394456438,0.09787707844608978,0.019167778161142013,0.07870930028494777,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,7,0.0,0.2,-0.25,0.0,0.2814235397399974,0.0007609230241710879,0.2806626167158263,-0.009196032468155424,-0.2941099785784382,0.28491394611028276,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,8,0.0,0.0,0.0,-0.2,0.36659854521833984,0.0012536658634932458,0.3653448793548466,0.08517500547834245,0.0004927428393221579,0.08468226263902029,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,9,0.0,0.0,0.0,0.0,0.2511972499940583,0.000925950611321523,0.2502712993827368,-0.11540129522428155,-0.00032771525217172286,-0.11507357997210983,Task Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_82,10,0.0,0.0,0.0,0.0,0.24349713376940704,0.00010672084273736966,0.24339041292666969,-0.007700116224651249,-0.0008192297685841533,-0.006880886456067096,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_80,2,1.0,0.8,0.25,0.0,0.2694457218592484,0.20458852650179943,0.064857195357449,0.0,0.0,0.0,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_80,3,1.0,0.6,0.5,-0.20000000000000007,0.31248567509085573,0.27615642148276776,0.036329253608087975,0.04303995323160731,0.07156789498096833,-0.02852794174936102,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,4,1.0,0.6,0.5,0.0,0.2874462011233993,0.27164309053353397,0.015803110589865332,-0.025039473967456427,-0.004513330949233785,-0.020526143018222642,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,5,1.0,0.4,0.75,-0.19999999999999996,0.3482614357969187,0.28457868462414876,0.06368275117276995,0.0608152346735194,0.012935594090614788,0.047879640582904615,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,6,1.0,0.4,0.75,0.0,0.23911837799801877,0.2431771676461547,-0.004058789648135941,-0.10914305779889993,-0.041401516977994046,-0.06774154082090589,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,7,1.0,0.4,0.75,0.0,0.2461532430968844,0.28705767476835553,-0.04090443167147112,0.007034865098865639,0.04388050712220082,-0.03684564202333518,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,8,1.0,0.6,0.5,0.19999999999999996,0.34970814965682273,0.46061552473045686,-0.11090737507363413,0.10355490655993832,0.17355784996210133,-0.07000294340216301,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_195,2,1.0,1.0,0.0,0.0,0.2785088508530597,0.21091697070592164,0.06759188014713807,0.0,0.0,0.0,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_195,3,1.0,0.8,0.25,-0.19999999999999996,0.18477059437203439,0.14628784456013003,0.03848274981190436,-0.09373825648102532,-0.06462912614579161,-0.029109130335233713,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,4,1.0,0.8,0.25,0.0,0.18250841356671088,0.18176126124426575,0.0007471523224451271,-0.002262180805323505,0.03547341668413573,-0.03773559748945923,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,5,1.0,0.4,0.75,-0.4,0.23396197903832164,0.39673393349116587,-0.16277195445284423,0.05145356547161076,0.21497267224690012,-0.16351910677528936,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,6,1.0,1.0,0.0,0.6,0.2525704472700087,0.19041233391181875,0.062158113358189965,0.018608468231687075,-0.20632159957934712,0.2249300678110342,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_64,2,1.0,1.0,0.0,0.0,0.21792352920785354,0.2497984363075741,-0.031874907099720545,0.0,0.0,0.0,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_64,3,1.0,0.8,0.25,-0.19999999999999996,0.22062806637906018,0.1830219498828948,0.03760611649616538,0.002704537171206639,-0.06677648642467929,0.06948102359588593,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_64,4,1.0,0.8,0.25,0.0,0.20163559927347813,0.29812331701583933,-0.0964877177423612,-0.018992467105582056,0.11510136713294453,-0.13409383423852658,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_64,5,1.0,0.6,0.5,-0.20000000000000007,0.13073279158595807,0.25182832784183373,-0.12109553625587566,-0.07090280768752005,-0.046294989174005596,-0.024607818513514457,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
